ObjectId,service_date,line,estimated_boardings
7635,2022/07/29 04:00:00+00,Kingston,2681
7636,2022/07/29 04:00:00+00,Needham,2765
7637,2022/07/29 04:00:00+00,Fitchburg,3379
7638,2022/07/29 04:00:00+00,Greenbush,1871
7639,2022/07/29 04:00:00+00,Fairmount,1787
7640,2022/07/30 04:00:00+00,Providence/Stoughton,6778
7641,2022/07/30 04:00:00+00,Newburyport/Rockport,515
7642,2022/07/30 04:00:00+00,Framingham/Worcester,4802
7643,2022/07/30 04:00:00+00,Franklin/Foxboro,1571
7644,2022/07/30 04:00:00+00,Middleborough/Lakeville,1513
7645,2022/07/30 04:00:00+00,Lowell,755
7646,2022/07/30 04:00:00+00,Haverhill,940
7647,2022/07/30 04:00:00+00,Kingston,856
7648,2022/07/30 04:00:00+00,Needham,728
7649,2022/07/30 04:00:00+00,Fitchburg,1859
7650,2022/07/30 04:00:00+00,Greenbush,636
7651,2022/07/10 04:00:00+00,Providence/Stoughton,3760
7652,2022/07/14 04:00:00+00,Franklin/Foxboro,7189
7653,2022/07/30 04:00:00+00,Fairmount,520
7654,2022/07/31 04:00:00+00,Providence/Stoughton,5032
7655,2022/07/31 04:00:00+00,Newburyport/Rockport,1086
7656,2022/07/31 04:00:00+00,Framingham/Worcester,4048
7657,2022/07/31 04:00:00+00,Franklin/Foxboro,1146
7658,2022/07/31 04:00:00+00,Middleborough/Lakeville,1294
7659,2022/07/31 04:00:00+00,Lowell,645
7660,2022/07/31 04:00:00+00,Haverhill,1051
7661,2022/07/31 04:00:00+00,Kingston,860
7662,2022/07/31 04:00:00+00,Needham,502
7663,2022/07/31 04:00:00+00,Fitchburg,1260
7664,2022/07/31 04:00:00+00,Greenbush,593
7665,2022/07/31 04:00:00+00,Fairmount,443
7666,2022/08/01 04:00:00+00,Providence/Stoughton,15469
7667,2022/08/01 04:00:00+00,Newburyport/Rockport,7155
7668,2022/08/01 04:00:00+00,Framingham/Worcester,9907
7669,2022/08/01 04:00:00+00,Franklin/Foxboro,7034
7670,2022/08/01 04:00:00+00,Middleborough/Lakeville,3335
7671,2022/08/01 04:00:00+00,Lowell,3978
7672,2022/08/01 04:00:00+00,Haverhill,4203
7673,2022/08/01 04:00:00+00,Kingston,2986
7674,2022/08/01 04:00:00+00,Needham,3529
7675,2022/08/01 04:00:00+00,Fitchburg,3485
7676,2022/08/01 04:00:00+00,Greenbush,1968
7677,2022/08/01 04:00:00+00,Fairmount,2226
7678,2022/08/02 04:00:00+00,Providence/Stoughton,16605
7679,2022/08/02 04:00:00+00,Newburyport/Rockport,7081
7680,2022/08/02 04:00:00+00,Framingham/Worcester,11180
7681,2022/08/02 04:00:00+00,Franklin/Foxboro,7722
7682,2022/08/02 04:00:00+00,Middleborough/Lakeville,4083
7683,2022/07/10 04:00:00+00,Newburyport/Rockport,4308
7684,2022/08/02 04:00:00+00,Lowell,4296
7685,2022/07/18 04:00:00+00,Lowell,5396
7686,2022/07/10 04:00:00+00,Framingham/Worcester,3190
7687,2022/07/14 04:00:00+00,Middleborough/Lakeville,4182.5
7688,2022/08/02 04:00:00+00,Haverhill,4280
7689,2022/07/18 04:00:00+00,Haverhill,4811
7690,2022/07/10 04:00:00+00,Franklin/Foxboro,1062
7691,2022/07/14 04:00:00+00,Lowell,5439
7692,2022/08/04 04:00:00+00,Newburyport/Rockport,6000
7693,2022/08/02 04:00:00+00,Kingston,3074
7694,2022/07/18 04:00:00+00,Kingston,4137
7695,2022/07/10 04:00:00+00,Middleborough/Lakeville,1217
7696,2022/07/14 04:00:00+00,Haverhill,5292
7697,2022/08/02 04:00:00+00,Needham,3968
7698,2022/08/08 04:00:00+00,Franklin/Foxboro,6958
7699,2022/08/04 04:00:00+00,Framingham/Worcester,11290
7700,2022/07/18 04:00:00+00,Needham,3176
7701,2022/07/10 04:00:00+00,Lowell,1044
7702,2022/07/14 04:00:00+00,Kingston,4322
7703,2022/07/22 04:00:00+00,Kingston,3014
7704,2022/08/02 04:00:00+00,Fitchburg,3517
7705,2022/08/08 04:00:00+00,Middleborough/Lakeville,3456
7706,2022/08/04 04:00:00+00,Franklin/Foxboro,7102
7707,2022/07/18 04:00:00+00,Fitchburg,4049
7708,2022/07/10 04:00:00+00,Haverhill,1159
7709,2022/07/14 04:00:00+00,Needham,3325
7710,2022/08/02 04:00:00+00,Greenbush,2062
7711,2022/07/22 04:00:00+00,Needham,2589
7712,2022/08/08 04:00:00+00,Lowell,4637
7713,2022/08/04 04:00:00+00,Middleborough/Lakeville,3432
7714,2022/07/18 04:00:00+00,Greenbush,2275
7715,2022/07/10 04:00:00+00,Kingston,581
7716,2022/07/14 04:00:00+00,Fitchburg,4543.5
7717,2022/08/02 04:00:00+00,Fairmount,1976
7718,2022/07/22 04:00:00+00,Fitchburg,3575
7719,2022/08/08 04:00:00+00,Haverhill,4102
7720,2022/08/04 04:00:00+00,Lowell,4236
7721,2022/07/18 04:00:00+00,Fairmount,2764
7722,2022/07/10 04:00:00+00,Needham,371
7723,2022/07/14 04:00:00+00,Greenbush,2451
7724,2022/08/03 04:00:00+00,Providence/Stoughton,15792
7725,2022/07/22 04:00:00+00,Greenbush,1760
7726,2022/07/22 04:00:00+00,Fairmount,1861
7727,2022/07/23 04:00:00+00,Providence/Stoughton,4737
7728,2022/07/23 04:00:00+00,Newburyport/Rockport,2123
7729,2022/07/23 04:00:00+00,Framingham/Worcester,4030
7730,2022/07/23 04:00:00+00,Franklin/Foxboro,1590
7731,2022/07/23 04:00:00+00,Middleborough/Lakeville,1383
7732,2022/07/23 04:00:00+00,Lowell,816
7733,2022/07/23 04:00:00+00,Haverhill,1468
7734,2022/07/23 04:00:00+00,Kingston,737
7735,2022/07/23 04:00:00+00,Needham,730
7736,2022/07/23 04:00:00+00,Fitchburg,1634
7737,2022/07/23 04:00:00+00,Greenbush,639
7738,2022/07/23 04:00:00+00,Fairmount,418
7739,2022/07/24 04:00:00+00,Providence/Stoughton,5200
7740,2022/07/24 04:00:00+00,Newburyport/Rockport,2267
7741,2022/07/24 04:00:00+00,Framingham/Worcester,3813
7742,2022/07/24 04:00:00+00,Franklin/Foxboro,1075
7743,2022/07/24 04:00:00+00,Middleborough/Lakeville,1386
7744,2022/07/24 04:00:00+00,Lowell,533
7745,2022/07/24 04:00:00+00,Haverhill,1191
7746,2022/07/24 04:00:00+00,Kingston,713
7747,2022/07/24 04:00:00+00,Needham,479
7748,2022/07/24 04:00:00+00,Fitchburg,1163
7749,2022/07/24 04:00:00+00,Greenbush,626
7750,2022/07/24 04:00:00+00,Fairmount,455
7751,2022/07/25 04:00:00+00,Providence/Stoughton,16080
7752,2022/07/25 04:00:00+00,Newburyport/Rockport,6994
7753,2022/07/25 04:00:00+00,Framingham/Worcester,8901
7754,2022/07/25 04:00:00+00,Franklin/Foxboro,6742
7755,2022/07/25 04:00:00+00,Middleborough/Lakeville,3640
7756,2022/07/25 04:00:00+00,Lowell,4652
7757,2022/07/25 04:00:00+00,Haverhill,4681
7758,2022/07/25 04:00:00+00,Kingston,3518
7759,2022/07/25 04:00:00+00,Needham,3161
7760,2022/07/25 04:00:00+00,Fitchburg,3586
7761,2022/07/25 04:00:00+00,Greenbush,2223
7762,2022/07/25 04:00:00+00,Fairmount,1762
7763,2022/07/26 04:00:00+00,Providence/Stoughton,17361
7764,2022/07/26 04:00:00+00,Newburyport/Rockport,8371
7765,2022/07/26 04:00:00+00,Framingham/Worcester,10747
7766,2022/07/26 04:00:00+00,Franklin/Foxboro,7746
7767,2022/07/26 04:00:00+00,Middleborough/Lakeville,3727
7768,2022/07/26 04:00:00+00,Lowell,5116
7769,2022/07/26 04:00:00+00,Haverhill,5131
7770,2022/07/26 04:00:00+00,Kingston,3770
7771,2022/07/26 04:00:00+00,Needham,3180
7772,2022/08/03 04:00:00+00,Newburyport/Rockport,7371
7773,2022/08/03 04:00:00+00,Framingham/Worcester,10241
7774,2022/08/03 04:00:00+00,Franklin/Foxboro,7764
7775,2022/08/03 04:00:00+00,Middleborough/Lakeville,3922
7776,2022/08/03 04:00:00+00,Lowell,4685
7777,2022/08/03 04:00:00+00,Haverhill,4363
7778,2022/08/03 04:00:00+00,Kingston,3516
7779,2022/08/03 04:00:00+00,Needham,3857
7780,2022/08/03 04:00:00+00,Fitchburg,3628
7781,2022/08/03 04:00:00+00,Greenbush,2186
7782,2022/08/03 04:00:00+00,Fairmount,1955
7783,2022/08/04 04:00:00+00,Providence/Stoughton,15697
7784,2022/07/14 04:00:00+00,Fairmount,1696.5
7785,2022/08/08 04:00:00+00,Kingston,2762
7786,2022/07/15 04:00:00+00,Providence/Stoughton,14640.5
7787,2022/08/08 04:00:00+00,Needham,3462
7788,2022/08/04 04:00:00+00,Haverhill,4458
7789,2022/07/19 04:00:00+00,Providence/Stoughton,16162
7790,2022/07/10 04:00:00+00,Fitchburg,1689
7791,2022/07/15 04:00:00+00,Newburyport/Rockport,9144
7792,2022/08/08 04:00:00+00,Fitchburg,3918
7793,2022/08/04 04:00:00+00,Kingston,3279
7794,2022/07/19 04:00:00+00,Newburyport/Rockport,8880
7795,2022/07/10 04:00:00+00,Greenbush,416
7796,2022/07/15 04:00:00+00,Framingham/Worcester,8036.5
7797,2022/08/08 04:00:00+00,Greenbush,1924
7798,2022/08/04 04:00:00+00,Needham,3697
7799,2022/07/19 04:00:00+00,Framingham/Worcester,8306
7800,2022/07/11 04:00:00+00,Providence/Stoughton,14152
7801,2022/07/15 04:00:00+00,Franklin/Foxboro,5126
7802,2022/08/08 04:00:00+00,Fairmount,1913
7803,2022/08/04 04:00:00+00,Fitchburg,3884
7804,2022/07/19 04:00:00+00,Franklin/Foxboro,7129
7805,2022/07/11 04:00:00+00,Newburyport/Rockport,8728
7806,2022/07/15 04:00:00+00,Middleborough/Lakeville,3217
7807,2022/08/09 04:00:00+00,Providence/Stoughton,14823
7808,2022/08/04 04:00:00+00,Greenbush,2365
7809,2022/07/19 04:00:00+00,Middleborough/Lakeville,4072
7810,2022/07/11 04:00:00+00,Framingham/Worcester,9009.5
7811,2022/07/15 04:00:00+00,Lowell,5445.5
7812,2022/08/09 04:00:00+00,Newburyport/Rockport,5801
7813,2022/08/04 04:00:00+00,Fairmount,2054
7814,2022/07/19 04:00:00+00,Lowell,5938
7815,2022/07/11 04:00:00+00,Franklin/Foxboro,6976.5
7816,2022/07/15 04:00:00+00,Haverhill,5961
7817,2022/08/09 04:00:00+00,Framingham/Worcester,10397
7818,2022/08/05 04:00:00+00,Providence/Stoughton,13471
7819,2022/07/19 04:00:00+00,Haverhill,5109
7820,2022/07/11 04:00:00+00,Middleborough/Lakeville,3197
7821,2022/07/15 04:00:00+00,Kingston,3912.5
7822,2022/08/09 04:00:00+00,Franklin/Foxboro,6904
7823,2022/08/05 04:00:00+00,Newburyport/Rockport,5191
7824,2022/07/19 04:00:00+00,Kingston,4518
7825,2022/07/11 04:00:00+00,Lowell,5455
7826,2022/07/15 04:00:00+00,Needham,2601
7827,2022/08/09 04:00:00+00,Middleborough/Lakeville,3589
7828,2022/08/05 04:00:00+00,Framingham/Worcester,9147
7829,2022/07/19 04:00:00+00,Needham,3193
7830,2022/07/19 04:00:00+00,Fitchburg,4768
7831,2022/07/19 04:00:00+00,Greenbush,2409
7832,2022/07/19 04:00:00+00,Fairmount,2694
7833,2022/07/20 04:00:00+00,Providence/Stoughton,15992
7834,2022/07/20 04:00:00+00,Newburyport/Rockport,7515
7835,2022/07/20 04:00:00+00,Framingham/Worcester,8206
7836,2022/07/20 04:00:00+00,Franklin/Foxboro,6833
7837,2022/07/20 04:00:00+00,Middleborough/Lakeville,3609
7838,2022/07/20 04:00:00+00,Lowell,4525
7839,2022/07/20 04:00:00+00,Haverhill,4867
7840,2022/07/20 04:00:00+00,Kingston,4307
7841,2022/07/20 04:00:00+00,Needham,3056
7842,2022/07/20 04:00:00+00,Fitchburg,3420
7843,2022/07/20 04:00:00+00,Greenbush,2448
7844,2022/07/20 04:00:00+00,Fairmount,2501
7845,2022/07/21 04:00:00+00,Providence/Stoughton,16701
7846,2022/07/21 04:00:00+00,Newburyport/Rockport,6789
7847,2022/07/21 04:00:00+00,Framingham/Worcester,9148
7848,2022/07/21 04:00:00+00,Franklin/Foxboro,7194
7849,2022/07/21 04:00:00+00,Middleborough/Lakeville,3909
7850,2022/07/21 04:00:00+00,Lowell,4977
7851,2022/07/21 04:00:00+00,Haverhill,5835
7852,2022/07/21 04:00:00+00,Kingston,4411
7853,2022/07/21 04:00:00+00,Needham,3306
7854,2022/07/21 04:00:00+00,Fitchburg,4148
7855,2022/07/21 04:00:00+00,Greenbush,2321
7856,2022/07/21 04:00:00+00,Fairmount,2710
7857,2022/07/22 04:00:00+00,Providence/Stoughton,14861
7858,2022/07/22 04:00:00+00,Newburyport/Rockport,5963
7859,2022/07/22 04:00:00+00,Framingham/Worcester,8308
7860,2022/07/22 04:00:00+00,Franklin/Foxboro,5847
7861,2022/07/22 04:00:00+00,Middleborough/Lakeville,3537
7862,2022/07/22 04:00:00+00,Lowell,4877
7863,2022/07/22 04:00:00+00,Haverhill,4368
7864,2022/07/15 04:00:00+00,Fitchburg,4185
7865,2022/07/15 04:00:00+00,Greenbush,1915.5
7866,2022/07/15 04:00:00+00,Fairmount,2516.5
7867,2022/07/16 04:00:00+00,Providence/Stoughton,4736
7868,2022/07/16 04:00:00+00,Newburyport/Rockport,3172
7869,2022/07/16 04:00:00+00,Framingham/Worcester,3945
7870,2022/07/16 04:00:00+00,Franklin/Foxboro,1331
7871,2022/07/16 04:00:00+00,Middleborough/Lakeville,1814
7872,2022/07/16 04:00:00+00,Lowell,741
7873,2022/07/16 04:00:00+00,Haverhill,1320
7874,2022/07/16 04:00:00+00,Kingston,629
7875,2022/07/16 04:00:00+00,Needham,504
7876,2022/07/16 04:00:00+00,Fitchburg,1771
7877,2022/07/16 04:00:00+00,Greenbush,396
7878,2022/07/16 04:00:00+00,Fairmount,533
7879,2022/07/17 04:00:00+00,Providence/Stoughton,4300
7880,2022/07/17 04:00:00+00,Newburyport/Rockport,3058
7881,2022/07/11 04:00:00+00,Haverhill,4313
7882,2022/07/17 04:00:00+00,Framingham/Worcester,2969
7883,2022/07/11 04:00:00+00,Kingston,3859
7884,2022/08/09 04:00:00+00,Lowell,4648
7885,2022/07/17 04:00:00+00,Franklin/Foxboro,1054
7886,2022/07/11 04:00:00+00,Needham,2844
7887,2022/08/09 04:00:00+00,Haverhill,4233
7888,2022/08/05 04:00:00+00,Franklin/Foxboro,5974
7889,2022/07/17 04:00:00+00,Middleborough/Lakeville,1211
7890,2022/07/11 04:00:00+00,Fitchburg,4024
7891,2022/08/09 04:00:00+00,Kingston,3303
7892,2022/08/05 04:00:00+00,Middleborough/Lakeville,3185
7893,2022/07/17 04:00:00+00,Lowell,680
7894,2022/07/11 04:00:00+00,Greenbush,2118.5
7895,2022/08/09 04:00:00+00,Needham,3725
7896,2022/08/05 04:00:00+00,Lowell,4457
7897,2022/07/17 04:00:00+00,Haverhill,1229
7898,2022/07/11 04:00:00+00,Fairmount,1722.5
7899,2022/08/09 04:00:00+00,Fitchburg,3932
7900,2022/08/05 04:00:00+00,Haverhill,3963
7901,2022/07/17 04:00:00+00,Kingston,589
7902,2022/07/12 04:00:00+00,Providence/Stoughton,15307
7903,2022/08/09 04:00:00+00,Greenbush,1988
7904,2022/08/05 04:00:00+00,Kingston,2936
7905,2022/07/17 04:00:00+00,Needham,393
7906,2022/07/12 04:00:00+00,Newburyport/Rockport,9227.5
7907,2022/08/09 04:00:00+00,Fairmount,1745
7908,2022/08/05 04:00:00+00,Needham,3256
7909,2022/07/17 04:00:00+00,Fitchburg,1405
7910,2022/07/12 04:00:00+00,Framingham/Worcester,9031.5
7911,2022/08/10 04:00:00+00,Providence/Stoughton,15556
7912,2022/08/05 04:00:00+00,Fitchburg,3598
7913,2022/07/17 04:00:00+00,Greenbush,336
7914,2022/07/12 04:00:00+00,Franklin/Foxboro,7071
7915,2022/08/10 04:00:00+00,Newburyport/Rockport,7044
7916,2022/08/05 04:00:00+00,Greenbush,1422
7917,2022/07/17 04:00:00+00,Fairmount,396
7918,2022/07/12 04:00:00+00,Middleborough/Lakeville,3423
7919,2022/08/10 04:00:00+00,Framingham/Worcester,10782
7920,2022/08/05 04:00:00+00,Fairmount,1899
7921,2022/07/18 04:00:00+00,Providence/Stoughton,15804
7922,2022/07/12 04:00:00+00,Lowell,6023.5
7923,2022/08/10 04:00:00+00,Franklin/Foxboro,7383
7924,2022/08/06 04:00:00+00,Providence/Stoughton,4806
7925,2022/07/18 04:00:00+00,Newburyport/Rockport,8458
7926,2022/07/12 04:00:00+00,Haverhill,4626.5
7927,2022/08/10 04:00:00+00,Middleborough/Lakeville,3950
7928,2022/08/06 04:00:00+00,Newburyport/Rockport,429
7929,2022/07/18 04:00:00+00,Framingham/Worcester,7704
7930,2022/07/12 04:00:00+00,Kingston,4143
7931,2022/08/10 04:00:00+00,Lowell,4705
7932,2022/08/06 04:00:00+00,Framingham/Worcester,4998
7933,2022/07/18 04:00:00+00,Franklin/Foxboro,7039
7934,2022/07/12 04:00:00+00,Needham,3000
7935,2022/08/10 04:00:00+00,Haverhill,4258
7936,2022/08/10 04:00:00+00,Kingston,3623
7937,2022/08/10 04:00:00+00,Needham,3727
7938,2022/08/10 04:00:00+00,Fitchburg,3908
7939,2022/08/10 04:00:00+00,Greenbush,2498
7940,2022/08/10 04:00:00+00,Fairmount,1772
7941,2022/08/11 04:00:00+00,Providence/Stoughton,15723
7942,2022/08/11 04:00:00+00,Newburyport/Rockport,7230
7943,2022/08/11 04:00:00+00,Framingham/Worcester,10478
7944,2022/08/11 04:00:00+00,Franklin/Foxboro,7208
7945,2022/08/11 04:00:00+00,Middleborough/Lakeville,3603
7946,2022/08/11 04:00:00+00,Lowell,4602
7947,2022/08/11 04:00:00+00,Haverhill,4282
7948,2022/08/11 04:00:00+00,Kingston,3330
7949,2022/08/11 04:00:00+00,Needham,3755
7950,2022/08/11 04:00:00+00,Fitchburg,4015
7951,2022/08/11 04:00:00+00,Greenbush,2265
7952,2022/08/11 04:00:00+00,Fairmount,1879
7953,2022/08/12 04:00:00+00,Providence/Stoughton,13948
7954,2022/08/12 04:00:00+00,Newburyport/Rockport,6327
7955,2022/08/12 04:00:00+00,Framingham/Worcester,9611
7956,2022/08/12 04:00:00+00,Franklin/Foxboro,6468
7957,2022/08/12 04:00:00+00,Middleborough/Lakeville,3360
7958,2022/07/18 04:00:00+00,Middleborough/Lakeville,3895
7959,2022/08/06 04:00:00+00,Franklin/Foxboro,1547
7960,2022/08/06 04:00:00+00,Middleborough/Lakeville,1407
7961,2022/08/06 04:00:00+00,Lowell,735
7962,2022/08/06 04:00:00+00,Haverhill,847
7963,2022/08/06 04:00:00+00,Kingston,881
7964,2022/08/06 04:00:00+00,Needham,703
7965,2022/08/06 04:00:00+00,Fitchburg,1282
7966,2022/08/06 04:00:00+00,Greenbush,636
7967,2022/08/06 04:00:00+00,Fairmount,457
7968,2022/08/07 04:00:00+00,Providence/Stoughton,4340
7969,2022/08/07 04:00:00+00,Newburyport/Rockport,986
7970,2022/08/07 04:00:00+00,Framingham/Worcester,3320
7971,2022/08/07 04:00:00+00,Franklin/Foxboro,985
7972,2022/08/07 04:00:00+00,Middleborough/Lakeville,1182
7973,2022/08/07 04:00:00+00,Lowell,996
7974,2022/08/07 04:00:00+00,Haverhill,892
7975,2022/08/07 04:00:00+00,Kingston,732
7976,2022/08/07 04:00:00+00,Needham,528
7977,2022/08/07 04:00:00+00,Fitchburg,1222
7978,2022/08/07 04:00:00+00,Greenbush,502
7979,2022/08/07 04:00:00+00,Fairmount,395
7980,2022/08/08 04:00:00+00,Providence/Stoughton,14010
7981,2022/08/08 04:00:00+00,Newburyport/Rockport,7654
7982,2022/08/08 04:00:00+00,Framingham/Worcester,9008
7983,2022/07/12 04:00:00+00,Fitchburg,4215
7984,2022/07/12 04:00:00+00,Greenbush,2031
7985,2022/07/12 04:00:00+00,Fairmount,1754.5
7986,2022/07/13 04:00:00+00,Providence/Stoughton,16028.5
7987,2022/07/13 04:00:00+00,Newburyport/Rockport,8947
7988,2022/07/13 04:00:00+00,Framingham/Worcester,9006.5
7989,2022/07/13 04:00:00+00,Franklin/Foxboro,7020
7990,2022/07/13 04:00:00+00,Middleborough/Lakeville,3775
7991,2022/07/13 04:00:00+00,Lowell,5914.5
7992,2022/07/13 04:00:00+00,Haverhill,5164
7993,2022/07/13 04:00:00+00,Kingston,3902.5
7994,2022/07/13 04:00:00+00,Needham,3230
7995,2022/07/13 04:00:00+00,Fitchburg,3985.5
7996,2022/07/13 04:00:00+00,Greenbush,2704
7997,2022/07/13 04:00:00+00,Fairmount,1722
7998,2022/07/14 04:00:00+00,Providence/Stoughton,15860.5
7999,2022/07/14 04:00:00+00,Newburyport/Rockport,9089.5
8000,2022/07/14 04:00:00+00,Framingham/Worcester,8837.5
8001,2022/08/29 04:00:00+00,Framingham/Worcester,8462
8002,2022/08/29 04:00:00+00,Franklin/Foxboro,6997
8003,2022/08/29 04:00:00+00,Middleborough/Lakeville,3827
8004,2022/08/29 04:00:00+00,Lowell,4992
8005,2022/08/29 04:00:00+00,Haverhill,6434
8006,2022/08/29 04:00:00+00,Kingston,3315
8007,2022/08/29 04:00:00+00,Needham,5531
8008,2022/08/29 04:00:00+00,Fitchburg,4887
8009,2022/08/29 04:00:00+00,Greenbush,2042
8010,2022/08/29 04:00:00+00,Fairmount,2186
8011,2022/08/30 04:00:00+00,Providence/Stoughton,16767
8012,2022/08/30 04:00:00+00,Newburyport/Rockport,6389
8013,2022/08/30 04:00:00+00,Framingham/Worcester,9372
8014,2022/08/30 04:00:00+00,Franklin/Foxboro,7790
8015,2022/08/30 04:00:00+00,Middleborough/Lakeville,4164
8016,2022/08/30 04:00:00+00,Lowell,5153
8017,2022/08/30 04:00:00+00,Haverhill,6300
8018,2022/08/30 04:00:00+00,Kingston,2914
8019,2022/08/30 04:00:00+00,Needham,5667
8020,2022/08/30 04:00:00+00,Fitchburg,4861
8021,2022/08/30 04:00:00+00,Greenbush,2227
8022,2022/08/30 04:00:00+00,Fairmount,2058
8023,2022/08/31 04:00:00+00,Providence/Stoughton,16558
8024,2022/08/31 04:00:00+00,Newburyport/Rockport,6515
8025,2022/08/31 04:00:00+00,Framingham/Worcester,8873
8026,2022/08/31 04:00:00+00,Franklin/Foxboro,7642
8027,2022/08/31 04:00:00+00,Middleborough/Lakeville,3795
8028,2022/08/31 04:00:00+00,Lowell,5224
8029,2022/08/31 04:00:00+00,Haverhill,6522
8030,2022/08/31 04:00:00+00,Kingston,2932
8031,2022/08/31 04:00:00+00,Needham,5887
8032,2022/08/31 04:00:00+00,Fitchburg,4884
8033,2022/08/31 04:00:00+00,Greenbush,2380
8034,2022/08/31 04:00:00+00,Fairmount,2007
8035,2022/09/01 04:00:00+00,Providence/Stoughton,16856
8036,2022/09/01 04:00:00+00,Newburyport/Rockport,6845
8037,2022/09/01 04:00:00+00,Framingham/Worcester,8896
8038,2022/08/20 04:00:00+00,Fitchburg,1200
8039,2022/09/01 04:00:00+00,Franklin/Foxboro,7454
8040,2022/09/01 04:00:00+00,Middleborough/Lakeville,3949
8041,2022/09/01 04:00:00+00,Lowell,5182
8042,2022/09/01 04:00:00+00,Haverhill,6470
8043,2022/09/01 04:00:00+00,Kingston,2963
8044,2022/09/01 04:00:00+00,Needham,5976
8045,2022/09/01 04:00:00+00,Fitchburg,4896
8046,2022/09/01 04:00:00+00,Greenbush,2268
8047,2022/09/01 04:00:00+00,Fairmount,2159
8048,2022/09/02 04:00:00+00,Providence/Stoughton,16028
8049,2022/09/02 04:00:00+00,Newburyport/Rockport,6945
8050,2022/09/02 04:00:00+00,Framingham/Worcester,8966
8051,2022/09/02 04:00:00+00,Franklin/Foxboro,6697
8052,2022/09/02 04:00:00+00,Middleborough/Lakeville,3933
8053,2022/09/10 04:00:00+00,Needham,1242
8054,2022/09/10 04:00:00+00,Fitchburg,2280
8055,2022/09/10 04:00:00+00,Greenbush,645
8056,2022/09/10 04:00:00+00,Fairmount,777
8057,2022/09/11 04:00:00+00,Providence/Stoughton,5438
8058,2022/09/11 04:00:00+00,Newburyport/Rockport,2552
8059,2022/09/11 04:00:00+00,Framingham/Worcester,4222
8060,2022/09/11 04:00:00+00,Franklin/Foxboro,1206
8061,2022/09/11 04:00:00+00,Middleborough/Lakeville,1245
8062,2022/09/11 04:00:00+00,Lowell,1598
8063,2022/09/11 04:00:00+00,Haverhill,1691
8064,2022/09/11 04:00:00+00,Kingston,688
8065,2022/09/11 04:00:00+00,Needham,1110
8066,2022/09/11 04:00:00+00,Fitchburg,1054
8067,2022/09/11 04:00:00+00,Greenbush,563
8068,2022/09/11 04:00:00+00,Fairmount,479
8069,2022/09/12 04:00:00+00,Providence/Stoughton,17112
8070,2022/09/12 04:00:00+00,Newburyport/Rockport,6844
8071,2022/09/12 04:00:00+00,Framingham/Worcester,10320
8072,2022/09/12 04:00:00+00,Franklin/Foxboro,8422
8073,2022/09/12 04:00:00+00,Middleborough/Lakeville,5059
8074,2022/09/12 04:00:00+00,Lowell,5580
8075,2022/09/12 04:00:00+00,Haverhill,8338
8076,2022/09/12 04:00:00+00,Kingston,3300
8077,2022/09/12 04:00:00+00,Needham,6664
8078,2022/09/12 04:00:00+00,Fitchburg,5501
8079,2022/09/12 04:00:00+00,Greenbush,3479
8080,2022/09/12 04:00:00+00,Fairmount,2802
8081,2022/09/13 04:00:00+00,Providence/Stoughton,19146
8082,2022/09/13 04:00:00+00,Newburyport/Rockport,7783
8083,2022/09/13 04:00:00+00,Framingham/Worcester,11571
8084,2022/09/13 04:00:00+00,Franklin/Foxboro,8800
